Transaction_id,Account_id,OpeningDate_ID,Amount,TransactionDate_ID
282,441,433,383.12,270
282,442,433,383.12,270
282,1158,433,383.12,270
282,1159,433,383.12,270
282,1245,433,383.12,270
282,1246,433,383.12,270
282,1426,433,383.12,270
282,1427,433,383.12,270
282,126,433,383.12,270
282,127,433,383.12,270
282,211,433,383.12,270
282,212,433,383.12,270
282,400,433,383.12,270
282,401,433,383.12,270
282,441,433,383.12,270
282,442,433,383.12,270
282,1158,433,383.12,270
282,1159,433,383.12,270
282,1245,433,383.12,270
282,1246,433,383.12,270
282,1426,433,383.12,270
282,1427,433,383.12,270
283,220,578,345.01,1287
283,443,578,345.01,1287
283,834,578,345.01,1287
283,1135,578,345.01,1287
283,1153,578,345.01,1287
283,1216,578,345.01,1287
283,1506,578,345.01,1287
284,415,484,423.27,385
284,444,484,423.27,385
284,969,484,423.27,385
285,413,280,438.4,1267
285,445,280,438.4,1267
285,855,280,438.4,1267
285,960,280,438.4,1267
285,1037,280,438.4,1267
285,1404,280,438.4,1267
291,289,983,185.4,575
291,290,983,185.4,575
291,452,983,185.4,575
291,453,983,185.4,575
291,965,983,185.4,575
291,966,983,185.4,575
291,1289,983,185.4,575
291,1290,983,185.4,575
291,289,983,185.4,575
291,290,983,185.4,575
291,452,983,185.4,575
291,453,983,185.4,575
291,965,983,185.4,575
291,966,983,185.4,575
291,1289,983,185.4,575
291,1290,983,185.4,575
293,116,671,420.1,591
293,134,671,420.1,591
293,273,671,420.1,591
293,455,671,420.1,591
293,466,671,420.1,591
293,789,671,420.1,591
293,802,671,420.1,591
293,1124,671,420.1,591
294,32,512,155.91,1315
294,265,512,155.91,1315
294,456,512,155.91,1315
294,595,512,155.91,1315
294,682,512,155.91,1315
294,813,512,155.91,1315
294,1361,512,155.91,1315
295,457,1359,100.03,1256
295,458,1359,100.03,1256
295,459,1359,100.03,1256
295,1170,1359,100.03,1256
295,1171,1359,100.03,1256
295,1172,1359,100.03,1256
295,1247,1359,100.03,1256
295,1248,1359,100.03,1256
295,1249,1359,100.03,1256
295,457,1359,100.03,1256
295,458,1359,100.03,1256
295,459,1359,100.03,1256
295,1170,1359,100.03,1256
295,1171,1359,100.03,1256
295,1172,1359,100.03,1256
295,1247,1359,100.03,1256
295,1248,1359,100.03,1256
295,1249,1359,100.03,1256
295,457,1359,100.03,1256
295,458,1359,100.03,1256
295,459,1359,100.03,1256
295,1170,1359,100.03,1256
295,1171,1359,100.03,1256
295,1172,1359,100.03,1256
295,1247,1359,100.03,1256
295,1248,1359,100.03,1256
295,1249,1359,100.03,1256
297,207,948,151.77,609
297,208,948,151.77,609
297,209,948,151.77,609
297,286,948,151.77,609
297,287,948,151.77,609
297,288,948,151.77,609
297,463,948,151.77,609
297,464,948,151.77,609
297,465,948,151.77,609
297,1050,948,151.77,609
297,1051,948,151.77,609
297,1052,948,151.77,609
297,207,948,151.77,609
297,208,948,151.77,609
297,209,948,151.77,609
297,286,948,151.77,609
297,287,948,151.77,609
297,288,948,151.77,609
297,463,948,151.77,609
297,464,948,151.77,609
297,465,948,151.77,609
297,1050,948,151.77,609
297,1051,948,151.77,609
297,1052,948,151.77,609
297,207,948,151.77,609
297,208,948,151.77,609
297,209,948,151.77,609
297,286,948,151.77,609
297,287,948,151.77,609
297,288,948,151.77,609
297,463,948,151.77,609
297,464,948,151.77,609
297,465,948,151.77,609
297,1050,948,151.77,609
297,1051,948,151.77,609
297,1052,948,151.77,609
298,116,671,419.84,1162
298,134,671,419.84,1162
298,273,671,419.84,1162
298,455,671,419.84,1162
298,466,671,419.84,1162
298,789,671,419.84,1162
298,802,671,419.84,1162
298,1124,671,419.84,1162
299,247,1359,185.11,304
299,394,1359,185.11,304
299,467,1359,185.11,304
299,1105,1359,185.11,304
301,260,743,63.04,1076
301,261,743,63.04,1076
301,349,743,63.04,1076
301,350,743,63.04,1076
301,376,743,63.04,1076
301,377,743,63.04,1076
301,469,743,63.04,1076
301,470,743,63.04,1076
301,529,743,63.04,1076
301,530,743,63.04,1076
301,709,743,63.04,1076
301,710,743,63.04,1076
301,873,743,63.04,1076
301,874,743,63.04,1076
301,260,743,63.04,1076
301,261,743,63.04,1076
301,349,743,63.04,1076
301,350,743,63.04,1076
301,376,743,63.04,1076
301,377,743,63.04,1076
301,469,743,63.04,1076
301,470,743,63.04,1076
301,529,743,63.04,1076
301,530,743,63.04,1076
301,709,743,63.04,1076
301,710,743,63.04,1076
301,873,743,63.04,1076
301,874,743,63.04,1076
302,148,1193,229.83,1091
302,149,1193,229.83,1091
302,150,1193,229.83,1091
302,381,1193,229.83,1091
302,382,1193,229.83,1091
302,383,1193,229.83,1091
302,471,1193,229.83,1091
302,472,1193,229.83,1091
302,473,1193,229.83,1091
302,475,1193,229.83,1091
302,476,1193,229.83,1091
302,477,1193,229.83,1091
302,148,1193,229.83,1091
302,149,1193,229.83,1091
302,150,1193,229.83,1091
302,381,1193,229.83,1091
302,382,1193,229.83,1091
302,383,1193,229.83,1091
302,471,1193,229.83,1091
302,472,1193,229.83,1091
302,473,1193,229.83,1091
302,475,1193,229.83,1091
302,476,1193,229.83,1091
302,477,1193,229.83,1091
302,148,1193,229.83,1091
302,149,1193,229.83,1091
302,150,1193,229.83,1091
302,381,1193,229.83,1091
302,382,1193,229.83,1091
302,383,1193,229.83,1091
302,471,1193,229.83,1091
302,472,1193,229.83,1091
302,473,1193,229.83,1091
302,475,1193,229.83,1091
302,476,1193,229.83,1091
302,477,1193,229.83,1091
303,474,813,437.18,583
303,666,813,437.18,583
303,808,813,437.18,583
303,921,813,437.18,583
303,935,813,437.18,583
303,1265,813,437.18,583
304,148,1193,388.07,1210
304,149,1193,388.07,1210
304,150,1193,388.07,1210
304,381,1193,388.07,1210
304,382,1193,388.07,1210
304,383,1193,388.07,1210
304,471,1193,388.07,1210
304,472,1193,388.07,1210
304,473,1193,388.07,1210
304,475,1193,388.07,1210
304,476,1193,388.07,1210
304,477,1193,388.07,1210
304,148,1193,388.07,1210
304,149,1193,388.07,1210
304,150,1193,388.07,1210
304,381,1193,388.07,1210
304,382,1193,388.07,1210
304,383,1193,388.07,1210
304,471,1193,388.07,1210
304,472,1193,388.07,1210
304,473,1193,388.07,1210
304,475,1193,388.07,1210
304,476,1193,388.07,1210
304,477,1193,388.07,1210
304,148,1193,388.07,1210
304,149,1193,388.07,1210
304,150,1193,388.07,1210
304,381,1193,388.07,1210
304,382,1193,388.07,1210
304,383,1193,388.07,1210
304,471,1193,388.07,1210
304,472,1193,388.07,1210
304,473,1193,388.07,1210
304,475,1193,388.07,1210
304,476,1193,388.07,1210
304,477,1193,388.07,1210
308,121,798,436.38,1132
308,482,798,436.38,1132
308,1029,798,436.38,1132
310,236,1249,463.22,730
310,485,1249,463.22,730
310,531,1249,463.22,730
310,683,1249,463.22,730
310,1007,1249,463.22,730
310,1033,1249,463.22,730
310,1063,1249,463.22,730
310,1469,1249,463.22,730
310,1522,1249,463.22,730
311,397,263,422.89,209
311,398,263,422.89,209
311,424,263,422.89,209
311,425,263,422.89,209
311,478,263,422.89,209
311,479,263,422.89,209
311,486,263,422.89,209
311,487,263,422.89,209
311,598,263,422.89,209
311,599,263,422.89,209
311,618,263,422.89,209
311,619,263,422.89,209
311,695,263,422.89,209
311,696,263,422.89,209
311,804,263,422.89,209
311,805,263,422.89,209
311,1177,263,422.89,209
311,1178,263,422.89,209
311,1394,263,422.89,209
311,1395,263,422.89,209
311,1412,263,422.89,209
311,1413,263,422.89,209
311,397,263,422.89,209
311,398,263,422.89,209
311,424,263,422.89,209
311,425,263,422.89,209
311,478,263,422.89,209
311,479,263,422.89,209
311,486,263,422.89,209
311,487,263,422.89,209
311,598,263,422.89,209
311,599,263,422.89,209
311,618,263,422.89,209
311,619,263,422.89,209
311,695,263,422.89,209
311,696,263,422.89,209
311,804,263,422.89,209
311,805,263,422.89,209
311,1177,263,422.89,209
311,1178,263,422.89,209
311,1394,263,422.89,209
311,1395,263,422.89,209
311,1412,263,422.89,209
311,1413,263,422.89,209
313,147,125,161.43,1148
313,232,125,161.43,1148
313,489,125,161.43,1148
313,750,125,161.43,1148
313,871,125,161.43,1148
313,882,125,161.43,1148
313,1004,125,161.43,1148
314,490,414,275.86,1311
314,491,414,275.86,1311
314,492,414,275.86,1311
314,1233,414,275.86,1311
314,1234,414,275.86,1311
314,1235,414,275.86,1311
314,490,414,275.86,1311
314,491,414,275.86,1311
314,492,414,275.86,1311
314,1233,414,275.86,1311
314,1234,414,275.86,1311
314,1235,414,275.86,1311
314,490,414,275.86,1311
314,491,414,275.86,1311
314,492,414,275.86,1311
314,1233,414,275.86,1311
314,1234,414,275.86,1311
314,1235,414,275.86,1311
315,416,681,296.78,869
315,440,681,296.78,869
315,493,681,296.78,869
315,597,681,296.78,869
315,830,681,296.78,869
317,100,614,146.72,727
317,135,614,146.72,727
317,496,614,146.72,727
317,1296,614,146.72,727
317,1528,614,146.72,727
318,395,1402,93.05,383
318,396,1402,93.05,383
318,434,1402,93.05,383
318,435,1402,93.05,383
318,497,1402,93.05,383
318,498,1402,93.05,383
318,577,1402,93.05,383
318,578,1402,93.05,383
318,395,1402,93.05,383
318,396,1402,93.05,383
318,434,1402,93.05,383
318,435,1402,93.05,383
318,497,1402,93.05,383
318,498,1402,93.05,383
318,577,1402,93.05,383
318,578,1402,93.05,383
321,275,889,202.62,1468
321,504,889,202.62,1468
321,538,889,202.62,1468
321,770,889,202.62,1468
321,906,889,202.62,1468
321,915,889,202.62,1468
321,1150,889,202.62,1468
321,1184,889,202.62,1468
321,1527,889,202.62,1468
323,39,671,316.0,173
323,40,671,316.0,173
323,41,671,316.0,173
323,42,671,316.0,173
323,338,671,316.0,173
323,339,671,316.0,173
323,340,671,316.0,173
323,341,671,316.0,173
323,506,671,316.0,173
323,507,671,316.0,173
323,508,671,316.0,173
323,509,671,316.0,173
323,621,671,316.0,173
323,622,671,316.0,173
323,623,671,316.0,173
323,624,671,316.0,173
323,1187,671,316.0,173
323,1188,671,316.0,173
323,1189,671,316.0,173
323,1190,671,316.0,173
323,1475,671,316.0,173
323,1476,671,316.0,173
323,1477,671,316.0,173
323,1478,671,316.0,173
323,39,671,316.0,173
323,40,671,316.0,173
323,41,671,316.0,173
323,42,671,316.0,173
323,338,671,316.0,173
323,339,671,316.0,173
323,340,671,316.0,173
323,341,671,316.0,173
323,506,671,316.0,173
323,507,671,316.0,173
323,508,671,316.0,173
323,509,671,316.0,173
323,621,671,316.0,173
323,622,671,316.0,173
323,623,671,316.0,173
323,624,671,316.0,173
323,1187,671,316.0,173
323,1188,671,316.0,173
323,1189,671,316.0,173
323,1190,671,316.0,173
323,1475,671,316.0,173
323,1476,671,316.0,173
323,1477,671,316.0,173
323,1478,671,316.0,173
323,39,671,316.0,173
323,40,671,316.0,173
323,41,671,316.0,173
323,42,671,316.0,173
323,338,671,316.0,173
323,339,671,316.0,173
323,340,671,316.0,173
323,341,671,316.0,173
323,506,671,316.0,173
323,507,671,316.0,173
323,508,671,316.0,173
323,509,671,316.0,173
323,621,671,316.0,173
323,622,671,316.0,173
323,623,671,316.0,173
323,624,671,316.0,173
323,1187,671,316.0,173
323,1188,671,316.0,173
323,1189,671,316.0,173
323,1190,671,316.0,173
323,1475,671,316.0,173
323,1476,671,316.0,173
323,1477,671,316.0,173
323,1478,671,316.0,173
323,39,671,316.0,173
323,40,671,316.0,173
323,41,671,316.0,173
323,42,671,316.0,173
323,338,671,316.0,173
323,339,671,316.0,173
323,340,671,316.0,173
323,341,671,316.0,173
323,506,671,316.0,173
323,507,671,316.0,173
323,508,671,316.0,173
323,509,671,316.0,173
323,621,671,316.0,173
323,622,671,316.0,173
323,623,671,316.0,173
323,624,671,316.0,173
323,1187,671,316.0,173
323,1188,671,316.0,173
323,1189,671,316.0,173
323,1190,671,316.0,173
323,1475,671,316.0,173
323,1476,671,316.0,173
323,1477,671,316.0,173
323,1478,671,316.0,173
324,46,887,397.33,15
324,47,887,397.33,15
324,163,887,397.33,15
324,164,887,397.33,15
324,510,887,397.33,15
324,511,887,397.33,15
324,875,887,397.33,15
324,876,887,397.33,15
324,1110,887,397.33,15
324,1111,887,397.33,15
324,1272,887,397.33,15
324,1273,887,397.33,15
324,1423,887,397.33,15
324,1424,887,397.33,15
324,46,887,397.33,15
324,47,887,397.33,15
324,163,887,397.33,15
324,164,887,397.33,15
324,510,887,397.33,15
324,511,887,397.33,15
324,875,887,397.33,15
324,876,887,397.33,15
324,1110,887,397.33,15
324,1111,887,397.33,15
324,1272,887,397.33,15
324,1273,887,397.33,15
324,1423,887,397.33,15
324,1424,887,397.33,15
326,159,117,288.33,969
326,513,117,288.33,969
326,514,117,288.33,969
326,888,117,288.33,969
326,1370,117,288.33,969
326,1396,117,288.33,969
326,1415,117,288.33,969
327,159,117,474.14,178
327,513,117,474.14,178
327,514,117,474.14,178
327,888,117,474.14,178
327,1370,117,474.14,178
327,1396,117,474.14,178
327,1415,117,474.14,178
328,295,821,123.46,557
328,515,821,123.46,557
328,541,821,123.46,557
328,1120,821,123.46,557
329,172,893,321.25,403
329,173,893,321.25,403
329,516,893,321.25,403
329,517,893,321.25,403
329,1344,893,321.25,403
329,1345,893,321.25,403
329,1433,893,321.25,403
329,1434,893,321.25,403
329,172,893,321.25,403
329,173,893,321.25,403
329,516,893,321.25,403
329,517,893,321.25,403
329,1344,893,321.25,403
329,1345,893,321.25,403
329,1433,893,321.25,403
329,1434,893,321.25,403
331,74,818,396.48,29
331,231,818,396.48,29
331,520,818,396.48,29
331,636,818,396.48,29
331,735,818,396.48,29
331,807,818,396.48,29
331,1116,818,396.48,29
331,1505,818,396.48,29
332,61,781,184.27,342
332,62,781,184.27,342
332,391,781,184.27,342
332,392,781,184.27,342
332,521,781,184.27,342
332,522,781,184.27,342
332,608,781,184.27,342
332,609,781,184.27,342
332,746,781,184.27,342
332,747,781,184.27,342
332,1236,781,184.27,342
332,1237,781,184.27,342
332,1371,781,184.27,342
332,1372,781,184.27,342
332,1491,781,184.27,342
332,1492,781,184.27,342
332,61,781,184.27,342
332,62,781,184.27,342
332,391,781,184.27,342
332,392,781,184.27,342
332,521,781,184.27,342
332,522,781,184.27,342
332,608,781,184.27,342
332,609,781,184.27,342
332,746,781,184.27,342
332,747,781,184.27,342
332,1236,781,184.27,342
332,1237,781,184.27,342
332,1371,781,184.27,342
332,1372,781,184.27,342
332,1491,781,184.27,342
332,1492,781,184.27,342
333,99,1262,109.91,14
333,523,1262,109.91,14
333,634,1262,109.91,14
333,769,1262,109.91,14
333,1383,1262,109.91,14
334,9,1322,356.6,931
334,10,1322,356.6,931
334,524,1322,356.6,931
334,525,1322,356.6,931
334,1262,1322,356.6,931
334,1263,1322,356.6,931
334,9,1322,356.6,931
334,10,1322,356.6,931
334,524,1322,356.6,931
334,525,1322,356.6,931
334,1262,1322,356.6,931
334,1263,1322,356.6,931
336,13,244,128.3,152
336,262,244,128.3,152
336,527,244,128.3,152
336,829,244,128.3,152
336,948,244,128.3,152
336,1420,244,128.3,152
336,1442,244,128.3,152
336,1523,244,128.3,152
337,94,334,320.2,1012
337,188,334,320.2,1012
337,255,334,320.2,1012
337,528,334,320.2,1012
338,260,743,275.7,1293
338,261,743,275.7,1293
338,349,743,275.7,1293
338,350,743,275.7,1293
338,376,743,275.7,1293
338,377,743,275.7,1293
338,469,743,275.7,1293
338,470,743,275.7,1293
338,529,743,275.7,1293
338,530,743,275.7,1293
338,709,743,275.7,1293
338,710,743,275.7,1293
338,873,743,275.7,1293
338,874,743,275.7,1293
338,260,743,275.7,1293
338,261,743,275.7,1293
338,349,743,275.7,1293
338,350,743,275.7,1293
338,376,743,275.7,1293
338,377,743,275.7,1293
338,469,743,275.7,1293
338,470,743,275.7,1293
338,529,743,275.7,1293
338,530,743,275.7,1293
338,709,743,275.7,1293
338,710,743,275.7,1293
338,873,743,275.7,1293
338,874,743,275.7,1293
339,236,1249,174.1,1273
339,485,1249,174.1,1273
339,531,1249,174.1,1273
339,683,1249,174.1,1273
339,1007,1249,174.1,1273
339,1033,1249,174.1,1273
339,1063,1249,174.1,1273
339,1469,1249,174.1,1273
339,1522,1249,174.1,1273
342,275,889,487.49,1292
342,504,889,487.49,1292
342,538,889,487.49,1292
342,770,889,487.49,1292
342,906,889,487.49,1292
342,915,889,487.49,1292
342,1150,889,487.49,1292
342,1184,889,487.49,1292
342,1527,889,487.49,1292
343,324,789,406.15,1008
343,325,789,406.15,1008
343,361,789,406.15,1008
343,362,789,406.15,1008
343,384,789,406.15,1008
343,385,789,406.15,1008
343,539,789,406.15,1008
343,540,789,406.15,1008
343,551,789,406.15,1008
343,552,789,406.15,1008
343,570,789,406.15,1008
343,571,789,406.15,1008
343,787,789,406.15,1008
343,788,789,406.15,1008
343,1078,789,406.15,1008
343,1079,789,406.15,1008
343,1144,789,406.15,1008
343,1145,789,406.15,1008
343,1458,789,406.15,1008
343,1459,789,406.15,1008
343,324,789,406.15,1008
343,325,789,406.15,1008
343,361,789,406.15,1008
343,362,789,406.15,1008
343,384,789,406.15,1008
343,385,789,406.15,1008
343,539,789,406.15,1008
343,540,789,406.15,1008
343,551,789,406.15,1008
343,552,789,406.15,1008
343,570,789,406.15,1008
343,571,789,406.15,1008
343,787,789,406.15,1008
343,788,789,406.15,1008
343,1078,789,406.15,1008
343,1079,789,406.15,1008
343,1144,789,406.15,1008
343,1145,789,406.15,1008
343,1458,789,406.15,1008
343,1459,789,406.15,1008
346,206,136,461.82,243
346,544,136,461.82,243
346,995,136,461.82,243
346,1301,136,461.82,243
347,545,372,345.59,199
347,546,372,345.59,199
347,547,372,345.59,199
347,839,372,345.59,199
347,840,372,345.59,199
347,841,372,345.59,199
347,1380,372,345.59,199
347,1381,372,345.59,199
347,1382,372,345.59,199
347,545,372,345.59,199
347,546,372,345.59,199
347,547,372,345.59,199
347,839,372,345.59,199
347,840,372,345.59,199
347,841,372,345.59,199
347,1380,372,345.59,199
347,1381,372,345.59,199
347,1382,372,345.59,199
347,545,372,345.59,199
347,546,372,345.59,199
347,547,372,345.59,199
347,839,372,345.59,199
347,840,372,345.59,199
347,841,372,345.59,199
347,1380,372,345.59,199
347,1381,372,345.59,199
347,1382,372,345.59,199
348,6,261,193.47,729
348,7,261,193.47,729
348,8,261,193.47,729
348,223,261,193.47,729
348,224,261,193.47,729
348,225,261,193.47,729
348,321,261,193.47,729
348,322,261,193.47,729
348,323,261,193.47,729
348,548,261,193.47,729
348,549,261,193.47,729
348,550,261,193.47,729
348,816,261,193.47,729
348,817,261,193.47,729
348,818,261,193.47,729
348,1139,261,193.47,729
348,1140,261,193.47,729
348,1141,261,193.47,729
348,1238,261,193.47,729
348,1239,261,193.47,729
348,1240,261,193.47,729
348,1347,261,193.47,729
348,1348,261,193.47,729
348,1349,261,193.47,729
348,6,261,193.47,729
348,7,261,193.47,729
348,8,261,193.47,729
348,223,261,193.47,729
348,224,261,193.47,729
348,225,261,193.47,729
348,321,261,193.47,729
348,322,261,193.47,729
348,323,261,193.47,729
348,548,261,193.47,729
348,549,261,193.47,729
348,550,261,193.47,729
348,816,261,193.47,729
348,817,261,193.47,729
348,818,261,193.47,729
348,1139,261,193.47,729
348,1140,261,193.47,729
348,1141,261,193.47,729
348,1238,261,193.47,729
348,1239,261,193.47,729
348,1240,261,193.47,729
348,1347,261,193.47,729
348,1348,261,193.47,729
348,1349,261,193.47,729
348,6,261,193.47,729
348,7,261,193.47,729
348,8,261,193.47,729
348,223,261,193.47,729
348,224,261,193.47,729
348,225,261,193.47,729
348,321,261,193.47,729
348,322,261,193.47,729
348,323,261,193.47,729
348,548,261,193.47,729
348,549,261,193.47,729
348,550,261,193.47,729
348,816,261,193.47,729
348,817,261,193.47,729
348,818,261,193.47,729
348,1139,261,193.47,729
348,1140,261,193.47,729
348,1141,261,193.47,729
348,1238,261,193.47,729
348,1239,261,193.47,729
348,1240,261,193.47,729
348,1347,261,193.47,729
348,1348,261,193.47,729
348,1349,261,193.47,729
349,324,789,229.41,403
349,325,789,229.41,403
349,361,789,229.41,403
349,362,789,229.41,403
349,384,789,229.41,403
349,385,789,229.41,403
349,539,789,229.41,403
349,540,789,229.41,403
349,551,789,229.41,403
349,552,789,229.41,403
349,570,789,229.41,403
349,571,789,229.41,403
349,787,789,229.41,403
349,788,789,229.41,403
349,1078,789,229.41,403
349,1079,789,229.41,403
349,1144,789,229.41,403
349,1145,789,229.41,403
349,1458,789,229.41,403
349,1459,789,229.41,403
349,324,789,229.41,403
349,325,789,229.41,403
349,361,789,229.41,403
349,362,789,229.41,403
349,384,789,229.41,403
349,385,789,229.41,403
349,539,789,229.41,403
349,540,789,229.41,403
349,551,789,229.41,403
349,552,789,229.41,403
349,570,789,229.41,403
349,571,789,229.41,403
349,787,789,229.41,403
349,788,789,229.41,403
349,1078,789,229.41,403
349,1079,789,229.41,403
349,1144,789,229.41,403
349,1145,789,229.41,403
349,1458,789,229.41,403
349,1459,789,229.41,403
355,12,857,133.73,169
355,562,857,133.73,169
355,572,857,133.73,169
355,628,857,133.73,169
355,954,857,133.73,169
355,1115,857,133.73,169
355,1125,857,133.73,169
359,566,383,375.24,164
359,567,383,375.24,164
359,568,383,375.24,164
359,763,383,375.24,164
359,764,383,375.24,164
359,765,383,375.24,164
359,975,383,375.24,164
359,976,383,375.24,164
359,977,383,375.24,164
359,1000,383,375.24,164
359,1001,383,375.24,164
359,1002,383,375.24,164
359,566,383,375.24,164
359,567,383,375.24,164
359,568,383,375.24,164
359,763,383,375.24,164
359,764,383,375.24,164
359,765,383,375.24,164
359,975,383,375.24,164
359,976,383,375.24,164
359,977,383,375.24,164
359,1000,383,375.24,164
359,1001,383,375.24,164
359,1002,383,375.24,164
359,566,383,375.24,164
359,567,383,375.24,164
359,568,383,375.24,164
359,763,383,375.24,164
359,764,383,375.24,164
359,765,383,375.24,164
359,975,383,375.24,164
359,976,383,375.24,164
359,977,383,375.24,164
359,1000,383,375.24,164
359,1001,383,375.24,164
359,1002,383,375.24,164
360,238,1276,35.57,417
360,239,1276,35.57,417
360,569,1276,35.57,417
360,978,1276,35.57,417
360,1241,1276,35.57,417
360,1473,1276,35.57,417
361,324,789,254.0,638
361,325,789,254.0,638
361,361,789,254.0,638
361,362,789,254.0,638
361,384,789,254.0,638
361,385,789,254.0,638
361,539,789,254.0,638
361,540,789,254.0,638
361,551,789,254.0,638
361,552,789,254.0,638
361,570,789,254.0,638
361,571,789,254.0,638
361,787,789,254.0,638
361,788,789,254.0,638
361,1078,789,254.0,638
361,1079,789,254.0,638
361,1144,789,254.0,638
361,1145,789,254.0,638
361,1458,789,254.0,638
361,1459,789,254.0,638
361,324,789,254.0,638
361,325,789,254.0,638
361,361,789,254.0,638
361,362,789,254.0,638
361,384,789,254.0,638
361,385,789,254.0,638
361,539,789,254.0,638
361,540,789,254.0,638
361,551,789,254.0,638
361,552,789,254.0,638
361,570,789,254.0,638
361,571,789,254.0,638
361,787,789,254.0,638
361,788,789,254.0,638
361,1078,789,254.0,638
361,1079,789,254.0,638
361,1144,789,254.0,638
361,1145,789,254.0,638
361,1458,789,254.0,638
361,1459,789,254.0,638
362,12,857,224.95,56
362,562,857,224.95,56
362,572,857,224.95,56
362,628,857,224.95,56
362,954,857,224.95,56
362,1115,857,224.95,56
362,1125,857,224.95,56
363,573,1376,22.8,539
363,574,1376,22.8,539
363,575,1376,22.8,539
363,585,1376,22.8,539
363,586,1376,22.8,539
363,587,1376,22.8,539
363,766,1376,22.8,539
363,767,1376,22.8,539
363,768,1376,22.8,539
363,1060,1376,22.8,539
363,1061,1376,22.8,539
363,1062,1376,22.8,539
363,1549,1376,22.8,539
363,1550,1376,22.8,539
363,1551,1376,22.8,539
363,573,1376,22.8,539
363,574,1376,22.8,539
363,575,1376,22.8,539
363,585,1376,22.8,539
363,586,1376,22.8,539
363,587,1376,22.8,539
363,766,1376,22.8,539
363,767,1376,22.8,539
363,768,1376,22.8,539
363,1060,1376,22.8,539
363,1061,1376,22.8,539
363,1062,1376,22.8,539
363,1549,1376,22.8,539
363,1550,1376,22.8,539
363,1551,1376,22.8,539
363,573,1376,22.8,539
363,574,1376,22.8,539
363,575,1376,22.8,539
363,585,1376,22.8,539
363,586,1376,22.8,539
363,587,1376,22.8,539
363,766,1376,22.8,539
363,767,1376,22.8,539
363,768,1376,22.8,539
363,1060,1376,22.8,539
363,1061,1376,22.8,539
363,1062,1376,22.8,539
363,1549,1376,22.8,539
363,1550,1376,22.8,539
363,1551,1376,22.8,539
365,395,1402,406.71,401
365,396,1402,406.71,401
365,434,1402,406.71,401
365,435,1402,406.71,401
365,497,1402,406.71,401
365,498,1402,406.71,401
365,577,1402,406.71,401
365,578,1402,406.71,401
365,395,1402,406.71,401
365,396,1402,406.71,401
365,434,1402,406.71,401
365,435,1402,406.71,401
365,497,1402,406.71,401
365,498,1402,406.71,401
365,577,1402,406.71,401
365,578,1402,406.71,401
367,34,978,263.58,764
367,274,978,263.58,764
367,580,978,263.58,764
367,842,978,263.58,764
367,1514,978,263.58,764
367,1532,978,263.58,764
368,128,83,23.07,1261
368,129,83,23.07,1261
368,581,83,23.07,1261
368,582,83,23.07,1261
368,643,83,23.07,1261
368,644,83,23.07,1261
368,128,83,23.07,1261
368,129,83,23.07,1261
368,581,83,23.07,1261
368,582,83,23.07,1261
368,643,83,23.07,1261
368,644,83,23.07,1261
369,266,428,271.41,510
369,583,428,271.41,510
369,679,428,271.41,510
369,745,428,271.41,510
369,1155,428,271.41,510
369,1176,428,271.41,510
371,573,1376,232.37,270
371,574,1376,232.37,270
371,575,1376,232.37,270
371,585,1376,232.37,270
371,586,1376,232.37,270
371,587,1376,232.37,270
371,766,1376,232.37,270
371,767,1376,232.37,270
371,768,1376,232.37,270
371,1060,1376,232.37,270
371,1061,1376,232.37,270
371,1062,1376,232.37,270
371,1549,1376,232.37,270
371,1550,1376,232.37,270
371,1551,1376,232.37,270
371,573,1376,232.37,270
371,574,1376,232.37,270
371,575,1376,232.37,270
371,585,1376,232.37,270
371,586,1376,232.37,270
371,587,1376,232.37,270
371,766,1376,232.37,270
371,767,1376,232.37,270
371,768,1376,232.37,270
371,1060,1376,232.37,270
371,1061,1376,232.37,270
371,1062,1376,232.37,270
371,1549,1376,232.37,270
371,1550,1376,232.37,270
371,1551,1376,232.37,270
371,573,1376,232.37,270
371,574,1376,232.37,270
371,575,1376,232.37,270
371,585,1376,232.37,270
371,586,1376,232.37,270
371,587,1376,232.37,270
371,766,1376,232.37,270
371,767,1376,232.37,270
371,768,1376,232.37,270
371,1060,1376,232.37,270
371,1061,1376,232.37,270
371,1062,1376,232.37,270
371,1549,1376,232.37,270
371,1550,1376,232.37,270
371,1551,1376,232.37,270
372,542,700,468.14,1321
372,543,700,468.14,1321
372,560,700,468.14,1321
372,561,700,468.14,1321
372,588,700,468.14,1321
372,589,700,468.14,1321
372,896,700,468.14,1321
372,897,700,468.14,1321
372,1378,700,468.14,1321
372,1379,700,468.14,1321
372,1524,700,468.14,1321
372,1525,700,468.14,1321
372,1538,700,468.14,1321
372,1539,700,468.14,1321
372,542,700,468.14,1321
372,543,700,468.14,1321
372,560,700,468.14,1321
372,561,700,468.14,1321
372,588,700,468.14,1321
372,589,700,468.14,1321
372,896,700,468.14,1321
372,897,700,468.14,1321
372,1378,700,468.14,1321
372,1379,700,468.14,1321
372,1524,700,468.14,1321
372,1525,700,468.14,1321
372,1538,700,468.14,1321
372,1539,700,468.14,1321
375,460,226,303.86,432
375,461,226,303.86,432
375,462,226,303.86,432
375,592,226,303.86,432
375,593,226,303.86,432
375,594,226,303.86,432
375,776,226,303.86,432
375,777,226,303.86,432
375,778,226,303.86,432
375,928,226,303.86,432
375,929,226,303.86,432
375,930,226,303.86,432
