Customer_id,Account_id,Transaction_id,Loan_id
33,1298,273,48
33,1299,273,48
33,1300,273,48
33,174,273,49
33,175,273,49
33,176,273,49
33,427,273,49
33,428,273,49
33,429,273,49
33,499,273,49
33,500,273,49
33,501,273,49
33,759,273,49
33,760,273,49
33,761,273,49
33,922,273,49
33,923,273,49
33,924,273,49
33,1217,273,49
33,1218,273,49
33,1219,273,49
33,1253,273,49
33,1254,273,49
33,1255,273,49
33,1298,273,49
33,1299,273,49
33,1300,273,49
6,136,274,12
6,430,274,12
6,744,274,12
6,782,274,12
6,1183,274,12
6,1481,274,12
6,1554,274,12
31,97,275,1
31,155,275,1
31,205,275,1
31,431,275,1
31,563,275,1
31,806,275,1
31,1148,275,1
31,1515,275,1
28,59,276,41
28,104,276,41
28,185,276,41
28,189,276,41
28,240,276,41
28,336,276,41
28,432,276,41
28,451,276,41
28,603,276,41
28,627,276,41
28,638,276,41
28,1414,276,41
8,14,277,1
8,307,277,1
8,433,277,1
8,620,277,1
8,773,277,1
8,950,277,1
8,1095,277,1
46,395,278,59
46,396,278,59
46,434,278,59
46,435,278,59
46,497,278,59
46,498,278,59
46,577,278,59
46,578,278,59
46,395,278,60
46,396,278,60
46,434,278,60
46,435,278,60
46,497,278,60
46,498,278,60
46,577,278,60
46,578,278,60
3,77,279,6
3,78,279,6
3,79,279,6
3,131,279,6
3,132,279,6
3,133,279,6
3,314,279,6
3,315,279,6
3,316,279,6
3,436,279,6
3,437,279,6
3,438,279,6
3,532,279,6
3,533,279,6
3,534,279,6
3,657,279,6
3,658,279,6
3,659,279,6
3,1445,279,6
3,1446,279,6
3,1447,279,6
3,77,279,7
3,78,279,7
3,79,279,7
3,131,279,7
3,132,279,7
3,133,279,7
3,314,279,7
3,315,279,7
3,316,279,7
3,436,279,7
3,437,279,7
3,438,279,7
3,532,279,7
3,533,279,7
3,534,279,7
3,657,279,7
3,658,279,7
3,659,279,7
3,1445,279,7
3,1446,279,7
3,1447,279,7
3,77,279,8
3,78,279,8
3,79,279,8
3,131,279,8
3,132,279,8
3,133,279,8
3,314,279,8
3,315,279,8
3,316,279,8
3,436,279,8
3,437,279,8
3,438,279,8
3,532,279,8
3,533,279,8
3,534,279,8
3,657,279,8
3,658,279,8
3,659,279,8
3,1445,279,8
3,1446,279,8
3,1447,279,8
52,439,280,1
52,1126,280,1
52,1142,280,1
52,1421,280,1
14,416,281,1
14,440,281,1
14,493,281,1
14,597,281,1
14,830,281,1
46,126,282,59
46,127,282,59
46,211,282,59
46,212,282,59
46,400,282,59
46,401,282,59
46,441,282,59
46,442,282,59
46,1158,282,59
46,1159,282,59
46,1245,282,59
46,1246,282,59
46,1426,282,59
46,1427,282,59
46,126,282,60
46,127,282,60
46,211,282,60
46,212,282,60
46,400,282,60
46,401,282,60
46,441,282,60
46,442,282,60
46,1158,282,60
46,1159,282,60
46,1245,282,60
46,1246,282,60
46,1426,282,60
46,1427,282,60
38,220,283,52
38,443,283,52
38,834,283,52
38,1135,283,52
38,1153,283,52
38,1216,283,52
38,1506,283,52
7,415,284,13
7,444,284,13
7,969,284,13
1,413,285,1
1,445,285,1
1,855,285,1
1,960,285,1
1,1037,285,1
1,1404,285,1
55,157,286,75
55,272,286,75
55,446,286,75
55,468,286,75
55,837,286,75
55,1057,286,75
55,1441,286,75
40,98,287,54
40,146,287,54
40,447,287,54
40,454,287,54
40,833,287,54
40,953,287,54
40,1128,287,54
40,1154,287,54
45,112,288,57
45,113,288,57
45,389,288,57
45,390,288,57
45,448,288,57
45,449,288,57
45,987,288,57
45,988,288,57
45,1398,288,57
45,1399,288,57
45,112,288,58
45,113,288,58
45,389,288,58
45,390,288,58
45,448,288,58
45,449,288,58
45,987,288,58
45,988,288,58
45,1398,288,58
45,1399,288,58
15,125,289,21
15,312,289,21
15,313,289,21
15,450,289,21
15,904,289,21
28,59,290,41
28,104,290,41
28,185,290,41
28,189,290,41
28,240,290,41
28,336,290,41
28,432,290,41
28,451,290,41
28,603,290,41
28,627,290,41
28,638,290,41
28,1414,290,41
50,289,291,65
50,290,291,65
50,452,291,65
50,453,291,65
50,965,291,65
50,966,291,65
50,1289,291,65
50,1290,291,65
50,289,291,66
50,290,291,66
50,452,291,66
50,453,291,66
50,965,291,66
50,966,291,66
50,1289,291,66
50,1290,291,66
40,98,292,54
40,146,292,54
40,447,292,54
40,454,292,54
40,833,292,54
40,953,292,54
40,1128,292,54
40,1154,292,54
17,116,293,25
17,134,293,25
17,273,293,25
17,455,293,25
17,466,293,25
17,789,293,25
17,802,293,25
17,1124,293,25
10,32,294,1
10,265,294,1
10,456,294,1
10,595,294,1
10,682,294,1
10,813,294,1
10,1361,294,1
66,457,295,91
66,458,295,91
66,459,295,91
66,1170,295,91
66,1171,295,91
66,1172,295,91
66,1247,295,91
66,1248,295,91
66,1249,295,91
66,457,295,92
66,458,295,92
66,459,295,92
66,1170,295,92
66,1171,295,92
66,1172,295,92
66,1247,295,92
66,1248,295,92
66,1249,295,92
66,457,295,93
66,458,295,93
66,459,295,93
66,1170,295,93
66,1171,295,93
66,1172,295,93
66,1247,295,93
66,1248,295,93
66,1249,295,93
11,460,296,14
11,461,296,14
11,462,296,14
11,592,296,14
11,593,296,14
11,594,296,14
11,776,296,14
11,777,296,14
11,778,296,14
11,928,296,14
11,929,296,14
11,930,296,14
11,1038,296,14
11,1039,296,14
11,1040,296,14
11,1470,296,14
11,1471,296,14
11,1472,296,14
11,460,296,15
11,461,296,15
11,462,296,15
11,592,296,15
11,593,296,15
11,594,296,15
11,776,296,15
11,777,296,15
11,778,296,15
11,928,296,15
11,929,296,15
11,930,296,15
11,1038,296,15
11,1039,296,15
11,1040,296,15
11,1470,296,15
11,1471,296,15
11,1472,296,15
11,460,296,16
11,461,296,16
11,462,296,16
11,592,296,16
11,593,296,16
11,594,296,16
11,776,296,16
11,777,296,16
11,778,296,16
11,928,296,16
11,929,296,16
11,930,296,16
11,1038,296,16
11,1039,296,16
11,1040,296,16
11,1470,296,16
11,1471,296,16
11,1472,296,16
66,207,297,91
66,208,297,91
66,209,297,91
66,286,297,91
66,287,297,91
66,288,297,91
66,463,297,91
66,464,297,91
66,465,297,91
66,1050,297,91
66,1051,297,91
66,1052,297,91
66,207,297,92
66,208,297,92
66,209,297,92
66,286,297,92
66,287,297,92
66,288,297,92
66,463,297,92
66,464,297,92
66,465,297,92
66,1050,297,92
66,1051,297,92
66,1052,297,92
66,207,297,93
66,208,297,93
66,209,297,93
66,286,297,93
66,287,297,93
66,288,297,93
66,463,297,93
66,464,297,93
66,465,297,93
66,1050,297,93
66,1051,297,93
66,1052,297,93
17,116,298,25
17,134,298,25
17,273,298,25
17,455,298,25
17,466,298,25
17,789,298,25
17,802,298,25
17,1124,298,25
6,247,299,12
6,394,299,12
6,467,299,12
6,1105,299,12
55,157,300,75
55,272,300,75
55,446,300,75
55,468,300,75
55,837,300,75
55,1057,300,75
55,1441,300,75
50,260,301,65
50,261,301,65
50,349,301,65
50,350,301,65
50,376,301,65
50,377,301,65
50,469,301,65
50,470,301,65
50,529,301,65
50,530,301,65
50,709,301,65
50,710,301,65
50,873,301,65
50,874,301,65
50,260,301,66
50,261,301,66
50,349,301,66
50,350,301,66
50,376,301,66
50,377,301,66
50,469,301,66
50,470,301,66
50,529,301,66
50,530,301,66
50,709,301,66
50,710,301,66
50,873,301,66
50,874,301,66
53,148,302,72
53,149,302,72
53,150,302,72
53,381,302,72
53,382,302,72
53,383,302,72
53,471,302,72
53,472,302,72
53,473,302,72
53,475,302,72
53,476,302,72
53,477,302,72
53,148,302,73
53,149,302,73
53,150,302,73
53,381,302,73
53,382,302,73
53,383,302,73
53,471,302,73
53,472,302,73
53,473,302,73
53,475,302,73
53,476,302,73
53,477,302,73
53,148,302,74
53,149,302,74
53,150,302,74
53,381,302,74
53,382,302,74
53,383,302,74
53,471,302,74
53,472,302,74
53,473,302,74
53,475,302,74
53,476,302,74
53,477,302,74
15,474,303,21
15,666,303,21
15,808,303,21
15,921,303,21
15,935,303,21
15,1265,303,21
53,148,304,72
53,149,304,72
53,150,304,72
53,381,304,72
53,382,304,72
53,383,304,72
53,471,304,72
53,472,304,72
53,473,304,72
53,475,304,72
53,476,304,72
53,477,304,72
53,148,304,73
53,149,304,73
53,150,304,73
53,381,304,73
53,382,304,73
53,383,304,73
53,471,304,73
53,472,304,73
53,473,304,73
53,475,304,73
53,476,304,73
53,477,304,73
53,148,304,74
53,149,304,74
53,150,304,74
53,381,304,74
53,382,304,74
53,383,304,74
53,471,304,74
53,472,304,74
53,473,304,74
53,475,304,74
53,476,304,74
53,477,304,74
50,397,305,65
50,398,305,65
50,424,305,65
50,425,305,65
50,478,305,65
50,479,305,65
50,486,305,65
50,487,305,65
50,598,305,65
50,599,305,65
50,618,305,65
50,619,305,65
50,695,305,65
50,696,305,65
50,804,305,65
50,805,305,65
50,1177,305,65
50,1178,305,65
50,1394,305,65
50,1395,305,65
50,1412,305,65
50,1413,305,65
50,397,305,66
50,398,305,66
50,424,305,66
50,425,305,66
50,478,305,66
50,479,305,66
50,486,305,66
50,487,305,66
50,598,305,66
50,599,305,66
50,618,305,66
50,619,305,66
50,695,305,66
50,696,305,66
50,804,305,66
50,805,305,66
50,1177,305,66
50,1178,305,66
50,1394,305,66
50,1395,305,66
50,1412,305,66
50,1413,305,66
44,480,306,1
44,1123,306,1
40,481,307,54
40,670,307,54
40,751,307,54
40,862,307,54
40,895,307,54
40,1044,307,54
40,1224,307,54
40,1250,307,54
40,1437,307,54
40,1457,307,54
40,1480,307,54
47,121,308,61
47,482,308,61
47,1029,308,61
46,114,309,59
46,115,309,59
46,190,309,59
46,191,309,59
46,483,309,59
46,484,309,59
46,825,309,59
46,826,309,59
46,993,309,59
46,994,309,59
46,114,309,60
46,115,309,60
46,190,309,60
46,191,309,60
46,483,309,60
46,484,309,60
46,825,309,60
46,826,309,60
46,993,309,60
46,994,309,60
34,236,310,50
34,485,310,50
34,531,310,50
34,683,310,50
34,1007,310,50
34,1033,310,50
34,1063,310,50
34,1469,310,50
34,1522,310,50
50,397,311,65
50,398,311,65
50,424,311,65
50,425,311,65
50,478,311,65
50,479,311,65
50,486,311,65
50,487,311,65
50,598,311,65
50,599,311,65
50,618,311,65
50,619,311,65
50,695,311,65
50,696,311,65
50,804,311,65
50,805,311,65
50,1177,311,65
50,1178,311,65
50,1394,311,65
50,1395,311,65
50,1412,311,65
50,1413,311,65
50,397,311,66
50,398,311,66
50,424,311,66
50,425,311,66
50,478,311,66
50,479,311,66
50,486,311,66
50,487,311,66
50,598,311,66
50,599,311,66
50,618,311,66
50,619,311,66
50,695,311,66
50,696,311,66
50,804,311,66
50,805,311,66
50,1177,311,66
50,1178,311,66
50,1394,311,66
50,1395,311,66
50,1412,311,66
50,1413,311,66
76,329,312,1
76,488,312,1
76,707,312,1
76,772,312,1
76,919,312,1
76,1047,312,1
76,1193,312,1
76,1411,312,1
76,1436,312,1
52,147,313,1
52,232,313,1
52,489,313,1
52,750,313,1
52,871,313,1
52,882,313,1
52,1004,313,1
16,490,314,22
16,491,314,22
16,492,314,22
16,1233,314,22
16,1234,314,22
16,1235,314,22
16,490,314,23
16,491,314,23
16,492,314,23
16,1233,314,23
16,1234,314,23
16,1235,314,23
16,490,314,24
16,491,314,24
16,492,314,24
16,1233,314,24
16,1234,314,24
16,1235,314,24
14,416,315,1
14,440,315,1
14,493,315,1
14,597,315,1
14,830,315,1
26,52,316,36
26,53,316,36
26,183,316,36
26,184,316,36
26,245,316,36
26,246,316,36
26,494,316,36
26,495,316,36
26,1048,316,36
26,1049,316,36
26,1323,316,36
26,1324,316,36
26,52,316,37
26,53,316,37
26,183,316,37
26,184,316,37
26,245,316,37
26,246,316,37
26,494,316,37
26,495,316,37
26,1048,316,37
26,1049,316,37
26,1323,316,37
26,1324,316,37
24,100,317,1
24,135,317,1
24,496,317,1
24,1296,317,1
24,1528,317,1
46,395,318,59
46,396,318,59
46,434,318,59
46,435,318,59
46,497,318,59
46,498,318,59
46,577,318,59
46,578,318,59
46,395,318,60
46,396,318,60
46,434,318,60
46,435,318,60
46,497,318,60
46,498,318,60
46,577,318,60
46,578,318,60
33,174,319,47
33,175,319,47
33,176,319,47
33,427,319,47
33,428,319,47
33,429,319,47
33,499,319,47
33,500,319,47
33,501,319,47
33,759,319,47
33,760,319,47
33,761,319,47
33,922,319,47
33,923,319,47
33,924,319,47
33,1217,319,47
33,1218,319,47
33,1219,319,47
33,1253,319,47
33,1254,319,47
33,1255,319,47
33,1298,319,47
33,1299,319,47
33,1300,319,47
33,174,319,48
33,175,319,48
33,176,319,48
33,427,319,48
33,428,319,48
33,429,319,48
33,499,319,48
33,500,319,48
33,501,319,48
33,759,319,48
33,760,319,48
33,761,319,48
33,922,319,48
33,923,319,48
33,924,319,48
33,1217,319,48
33,1218,319,48
33,1219,319,48
33,1253,319,48
33,1254,319,48
33,1255,319,48
33,1298,319,48
33,1299,319,48
33,1300,319,48
33,174,319,49
33,175,319,49
33,176,319,49
33,427,319,49
33,428,319,49
33,429,319,49
33,499,319,49
33,500,319,49
33,501,319,49
33,759,319,49
33,760,319,49
33,761,319,49
33,922,319,49
33,923,319,49
33,924,319,49
33,1217,319,49
33,1218,319,49
33,1219,319,49
33,1253,319,49
33,1254,319,49
33,1255,319,49
33,1298,319,49
33,1299,319,49
33,1300,319,49
46,502,320,59
46,503,320,59
46,819,320,59
46,820,320,59
46,1220,320,59
46,1221,320,59
46,502,320,60
46,503,320,60
46,819,320,60
46,820,320,60
46,1220,320,60
46,1221,320,60
39,275,321,53
39,504,321,53
39,538,321,53
39,770,321,53
39,906,321,53
39,915,321,53
39,1150,321,53
39,1184,321,53
39,1527,321,53
65,219,322,1
65,505,322,1
65,553,322,1
65,734,322,1
65,803,322,1
2,39,323,2
2,40,323,2
2,41,323,2
2,42,323,2
2,338,323,2
2,339,323,2
2,340,323,2
2,341,323,2
2,506,323,2
2,507,323,2
2,508,323,2
2,509,323,2
2,621,323,2
2,622,323,2
2,623,323,2
2,624,323,2
2,1187,323,2
2,1188,323,2
2,1189,323,2
2,1190,323,2
2,1475,323,2
2,1476,323,2
2,1477,323,2
2,1478,323,2
2,39,323,3
2,40,323,3
2,41,323,3
2,42,323,3
2,338,323,3
2,339,323,3
2,340,323,3
2,341,323,3
2,506,323,3
2,507,323,3
2,508,323,3
2,509,323,3
2,621,323,3
2,622,323,3
2,623,323,3
2,624,323,3
2,1187,323,3
2,1188,323,3
2,1189,323,3
2,1190,323,3
2,1475,323,3
2,1476,323,3
2,1477,323,3
2,1478,323,3
2,39,323,4
2,40,323,4
2,41,323,4
2,42,323,4
2,338,323,4
2,339,323,4
2,340,323,4
2,341,323,4
2,506,323,4
2,507,323,4
2,508,323,4
2,509,323,4
2,621,323,4
2,622,323,4
2,623,323,4
2,624,323,4
2,1187,323,4
2,1188,323,4
2,1189,323,4
2,1190,323,4
2,1475,323,4
2,1476,323,4
2,1477,323,4
2,1478,323,4
2,39,323,5
2,40,323,5
2,41,323,5
2,42,323,5
2,338,323,5
2,339,323,5
2,340,323,5
2,341,323,5
2,506,323,5
2,507,323,5
2,508,323,5
2,509,323,5
2,621,323,5
2,622,323,5
2,623,323,5
2,624,323,5
2,1187,323,5
2,1188,323,5
2,1189,323,5
2,1190,323,5
2,1475,323,5
2,1476,323,5
2,1477,323,5
2,1478,323,5
22,46,324,34
22,47,324,34
22,163,324,34
22,164,324,34
22,510,324,34
22,511,324,34
22,875,324,34
22,876,324,34
22,1110,324,34
22,1111,324,34
22,1272,324,34
22,1273,324,34
22,1423,324,34
22,1424,324,34
22,46,324,35
22,47,324,35
22,163,324,35
22,164,324,35
22,510,324,35
22,511,324,35
22,875,324,35
22,876,324,35
22,1110,324,35
22,1111,324,35
22,1272,324,35
22,1273,324,35
22,1423,324,35
22,1424,324,35
39,130,325,53
39,244,325,53
39,285,325,53
39,512,325,53
39,800,325,53
39,859,325,53
39,1151,325,53
39,1292,325,53
39,1327,325,53
56,159,326,1
56,513,326,1
56,514,326,1
56,888,326,1
56,1370,326,1
56,1396,326,1
56,1415,326,1
56,159,327,1
56,513,327,1
56,514,327,1
56,888,327,1
56,1370,327,1
56,1396,327,1
56,1415,327,1
23,295,328,1
23,515,328,1
23,541,328,1
23,1120,328,1
58,172,329,79
58,173,329,79
58,516,329,79
58,517,329,79
58,1344,329,79
58,1345,329,79
58,1433,329,79
58,1434,329,79
58,172,329,80
58,173,329,80
58,516,329,80
58,517,329,80
58,1344,329,80
58,1345,329,80
58,1433,329,80
58,1434,329,80
60,168,330,82
60,169,330,82
60,357,330,82
60,358,330,82
60,518,330,82
60,519,330,82
60,1303,330,82
60,1304,330,82
60,1483,330,82
60,1484,330,82
60,168,330,83
60,169,330,83
60,357,330,83
60,358,330,83
60,518,330,83
60,519,330,83
60,1303,330,83
60,1304,330,83
60,1483,330,83
60,1484,330,83
34,74,331,50
34,231,331,50
34,520,331,50
34,636,331,50
34,735,331,50
34,807,331,50
34,1116,331,50
34,1505,331,50
30,61,332,43
30,62,332,43
30,391,332,43
30,392,332,43
30,521,332,43
30,522,332,43
30,608,332,43
30,609,332,43
30,746,332,43
30,747,332,43
30,1236,332,43
30,1237,332,43
30,1371,332,43
30,1372,332,43
30,1491,332,43
30,1492,332,43
30,61,332,44
30,62,332,44
30,391,332,44
30,392,332,44
30,521,332,44
30,522,332,44
30,608,332,44
30,609,332,44
30,746,332,44
30,747,332,44
30,1236,332,44
30,1237,332,44
30,1371,332,44
30,1372,332,44
30,1491,332,44
30,1492,332,44
41,99,333,55
41,523,333,55
41,634,333,55
41,769,333,55
41,1383,333,55
4,9,334,9
4,10,334,9
4,524,334,9
4,525,334,9
4,1262,334,9
4,1263,334,9
4,9,334,10
4,10,334,10
4,524,334,10
4,525,334,10
4,1262,334,10
4,1263,334,10
74,306,335,107
74,317,335,107
74,526,335,107
74,886,335,107
74,916,335,107
74,1053,335,107
74,1127,335,107
74,1338,335,107
74,1448,335,107
7,13,336,13
7,262,336,13
7,527,336,13
7,829,336,13
7,948,336,13
7,1420,336,13
7,1442,336,13
7,1523,336,13
38,94,337,52
38,188,337,52
38,255,337,52
38,528,337,52
50,260,338,65
50,261,338,65
50,349,338,65
50,350,338,65
50,376,338,65
50,377,338,65
50,469,338,65
50,470,338,65
50,529,338,65
50,530,338,65
50,709,338,65
50,710,338,65
50,873,338,65
50,874,338,65
50,260,338,66
50,261,338,66
50,349,338,66
50,350,338,66
50,376,338,66
50,377,338,66
50,469,338,66
50,470,338,66
50,529,338,66
50,530,338,66
50,709,338,66
50,710,338,66
50,873,338,66
50,874,338,66
34,236,339,50
34,485,339,50
34,531,339,50
34,683,339,50
34,1007,339,50
34,1033,339,50
34,1063,339,50
34,1469,339,50
34,1522,339,50
3,77,340,6
3,78,340,6
3,79,340,6
3,131,340,6
3,132,340,6
3,133,340,6
3,314,340,6
3,315,340,6
3,316,340,6
3,436,340,6
3,437,340,6
3,438,340,6
3,532,340,6
3,533,340,6
3,534,340,6
3,657,340,6
3,658,340,6
3,659,340,6
3,1445,340,6
3,1446,340,6
3,1447,340,6
3,77,340,7
3,78,340,7
3,79,340,7
3,131,340,7
3,132,340,7
3,133,340,7
3,314,340,7
3,315,340,7
3,316,340,7
3,436,340,7
3,437,340,7
3,438,340,7
3,532,340,7
3,533,340,7
3,534,340,7
3,657,340,7
3,658,340,7
3,659,340,7
3,1445,340,7
3,1446,340,7
3,1447,340,7
3,77,340,8
3,78,340,8
3,79,340,8
3,131,340,8
3,132,340,8
3,133,340,8
3,314,340,8
3,315,340,8
3,316,340,8
3,436,340,8
3,437,340,8
3,438,340,8
3,532,340,8
3,533,340,8
3,534,340,8
3,657,340,8
3,658,340,8
3,659,340,8
3,1445,340,8
3,1446,340,8
3,1447,340,8
66,535,341,91
66,536,341,91
66,537,341,91
66,645,341,91
66,646,341,91
66,647,341,91
66,936,341,91
66,937,341,91
66,938,341,91
66,961,341,91
66,962,341,91
66,963,341,91
66,1197,341,91
66,1198,341,91
66,1199,341,91
66,1517,341,91
66,1518,341,91
66,1519,341,91
66,535,341,92
66,536,341,92
66,537,341,92
66,645,341,92
66,646,341,92
66,647,341,92
66,936,341,92
66,937,341,92
66,938,341,92
66,961,341,92
66,962,341,92
66,963,341,92
66,1197,341,92
66,1198,341,92
66,1199,341,92
66,1517,341,92
66,1518,341,92
66,1519,341,92
66,535,341,93
66,536,341,93
66,537,341,93
66,645,341,93
66,646,341,93
66,647,341,93
66,936,341,93
66,937,341,93
66,938,341,93
66,961,341,93
66,962,341,93
66,963,341,93
66,1197,341,93
66,1198,341,93
66,1199,341,93
66,1517,341,93
66,1518,341,93
66,1519,341,93
39,275,342,53
39,504,342,53
39,538,342,53
39,770,342,53
39,906,342,53
39,915,342,53
39,1150,342,53
39,1184,342,53
39,1527,342,53
75,324,343,108
75,325,343,108
75,361,343,108
75,362,343,108
75,384,343,108
75,385,343,108
75,539,343,108
75,540,343,108
75,551,343,108
75,552,343,108
75,570,343,108
75,571,343,108
75,787,343,108
75,788,343,108
75,1078,343,108
75,1079,343,108
75,1144,343,108
75,1145,343,108
75,1458,343,108
75,1459,343,108
75,324,343,109
75,325,343,109
75,361,343,109
75,362,343,109
75,384,343,109
75,385,343,109
75,539,343,109
75,540,343,109
75,551,343,109
75,552,343,109
75,570,343,109
75,571,343,109
75,787,343,109
75,788,343,109
75,1078,343,109
75,1079,343,109
75,1144,343,109
75,1145,343,109
75,1458,343,109
75,1459,343,109
23,295,344,1
23,515,344,1
23,541,344,1
23,1120,344,1
60,542,345,82
60,543,345,82
60,560,345,82
60,561,345,82
60,588,345,82
60,589,345,82
60,896,345,82
60,897,345,82
60,1378,345,82
60,1379,345,82
60,1524,345,82
60,1525,345,82
60,1538,345,82
60,1539,345,82
60,542,345,83
60,543,345,83
60,560,345,83
60,561,345,83
60,588,345,83
60,589,345,83
60,896,345,83
60,897,345,83
60,1378,345,83
60,1379,345,83
60,1524,345,83
60,1525,345,83
60,1538,345,83
60,1539,345,83
65,206,346,1
65,544,346,1
65,995,346,1
65,1301,346,1
16,545,347,22
16,546,347,22
16,547,347,22
16,839,347,22
16,840,347,22
16,841,347,22
16,1380,347,22
16,1381,347,22
16,1382,347,22
16,545,347,23
16,546,347,23
16,547,347,23
16,839,347,23
16,840,347,23
16,841,347,23
16,1380,347,23
16,1381,347,23
16,1382,347,23
16,545,347,24
16,546,347,24
16,547,347,24
16,839,347,24
16,840,347,24
16,841,347,24
16,1380,347,24
16,1381,347,24
16,1382,347,24
3,6,348,6
3,7,348,6
3,8,348,6
3,223,348,6
3,224,348,6
3,225,348,6
3,321,348,6
3,322,348,6
3,323,348,6
3,548,348,6
3,549,348,6
3,550,348,6
3,816,348,6
3,817,348,6
3,818,348,6
3,1139,348,6
3,1140,348,6
3,1141,348,6
3,1238,348,6
3,1239,348,6
3,1240,348,6
3,1347,348,6
3,1348,348,6
3,1349,348,6
3,6,348,7
3,7,348,7
3,8,348,7
3,223,348,7
3,224,348,7
3,225,348,7
3,321,348,7
3,322,348,7
3,323,348,7
3,548,348,7
3,549,348,7
3,550,348,7
3,816,348,7
3,817,348,7
3,818,348,7
3,1139,348,7
3,1140,348,7
3,1141,348,7
3,1238,348,7
3,1239,348,7
3,1240,348,7
3,1347,348,7
3,1348,348,7
3,1349,348,7
3,6,348,8
3,7,348,8
3,8,348,8
3,223,348,8
3,224,348,8
3,225,348,8
3,321,348,8
3,322,348,8
3,323,348,8
3,548,348,8
3,549,348,8
3,550,348,8
3,816,348,8
3,817,348,8
3,818,348,8
3,1139,348,8
3,1140,348,8
3,1141,348,8
3,1238,348,8
3,1239,348,8
3,1240,348,8
3,1347,348,8
3,1348,348,8
3,1349,348,8
75,324,349,108
75,325,349,108
75,361,349,108
75,362,349,108
75,384,349,108
75,385,349,108
75,539,349,108
75,540,349,108
75,551,349,108
75,552,349,108
75,570,349,108
75,571,349,108
75,787,349,108
75,788,349,108
75,1078,349,108
75,1079,349,108
75,1144,349,108
75,1145,349,108
75,1458,349,108
75,1459,349,108
75,324,349,109
75,325,349,109
75,361,349,109
75,362,349,109
75,384,349,109
75,385,349,109
75,539,349,109
75,540,349,109
75,551,349,109
75,552,349,109
75,570,349,109
75,571,349,109
75,787,349,109
75,788,349,109
75,1078,349,109
75,1079,349,109
75,1144,349,109
75,1145,349,109
75,1458,349,109
75,1459,349,109
65,219,350,1
65,505,350,1
65,553,350,1
65,734,350,1
65,803,350,1
67,333,351,94
67,334,351,94
67,335,351,94
67,554,351,94
67,555,351,94
67,556,351,94
67,797,351,94
67,798,351,94
67,799,351,94
67,1014,351,94
67,1015,351,94
67,1016,351,94
67,1256,351,94
67,1257,351,94
67,1258,351,94
67,333,351,95
67,334,351,95
67,335,351,95
67,554,351,95
67,555,351,95
67,556,351,95
67,797,351,95
67,798,351,95
67,799,351,95
67,1014,351,95
67,1015,351,95
67,1016,351,95
67,1256,351,95
67,1257,351,95
67,1258,351,95
67,333,351,96
67,334,351,96
67,335,351,96
67,554,351,96
67,555,351,96
67,556,351,96
67,797,351,96
67,798,351,96
67,799,351,96
67,1014,351,96
67,1015,351,96
67,1016,351,96
67,1256,351,96
67,1257,351,96
67,1258,351,96
56,557,352,1
50,253,353,65
50,254,353,65
50,558,353,65
50,559,353,65
50,1132,353,65
50,1133,353,65
50,253,353,66
50,254,353,66
50,558,353,66
50,559,353,66
50,1132,353,66
50,1133,353,66
60,542,354,82
60,543,354,82
60,560,354,82
60,561,354,82
60,588,354,82
60,589,354,82
60,896,354,82
60,897,354,82
60,1378,354,82
60,1379,354,82
60,1524,354,82
60,1525,354,82
60,1538,354,82
60,1539,354,82
60,542,354,83
60,543,354,83
60,560,354,83
60,561,354,83
60,588,354,83
60,589,354,83
60,896,354,83
60,897,354,83
60,1378,354,83
60,1379,354,83
60,1524,354,83
60,1525,354,83
60,1538,354,83
60,1539,354,83
6,12,355,12
6,562,355,12
6,572,355,12
6,628,355,12
6,954,355,12
6,1115,355,12
6,1125,355,12
31,97,356,1
31,155,356,1
31,205,356,1
31,431,356,1
31,563,356,1
31,806,356,1
31,1148,356,1
31,1515,356,1
31,64,357,1
31,564,357,1
31,748,357,1
31,1369,357,1
31,1462,357,1
54,565,358,1
54,781,358,1
54,1332,358,1
79,566,359,113
79,567,359,113
79,568,359,113
79,763,359,113
79,764,359,113
79,765,359,113
79,975,359,113
79,976,359,113
79,977,359,113
79,1000,359,113
79,1001,359,113
79,1002,359,113
79,566,359,114
79,567,359,114
79,568,359,114
79,763,359,114
79,764,359,114
79,765,359,114
79,975,359,114
79,976,359,114
79,977,359,114
79,1000,359,114
79,1001,359,114
79,1002,359,114
79,566,359,115
79,567,359,115
79,568,359,115
79,763,359,115
79,764,359,115
79,765,359,115
79,975,359,115
79,976,359,115
79,977,359,115
79,1000,359,115
79,1001,359,115
79,1002,359,115
28,238,360,41
28,239,360,41
28,569,360,41
28,978,360,41
28,1241,360,41
28,1473,360,41
75,324,361,108
75,325,361,108
75,361,361,108
75,362,361,108
75,384,361,108
75,385,361,108
75,539,361,108
75,540,361,108
75,551,361,108
75,552,361,108
75,570,361,108
75,571,361,108
75,787,361,108
75,788,361,108
75,1078,361,108
75,1079,361,108
75,1144,361,108
75,1145,361,108
75,1458,361,108
75,1459,361,108
75,324,361,109
75,325,361,109
75,361,361,109
75,362,361,109
75,384,361,109
75,385,361,109
75,539,361,109
75,540,361,109
75,551,361,109
75,552,361,109
75,570,361,109
75,571,361,109
75,787,361,109
75,788,361,109
75,1078,361,109
75,1079,361,109
75,1144,361,109
75,1145,361,109
75,1458,361,109
75,1459,361,109
6,12,362,12
6,562,362,12
6,572,362,12
6,628,362,12
6,954,362,12
6,1115,362,12
